time_step,time,target_vel,intensity,current_joint,min_distance
3267,1725343194.8519638,"[-0.0026775598526000977, 0.27833297848701477, -0.035619307309389114, -0.24295030534267426, 0.009639458730816841, -0.03608780354261398, 0.004391355440020561]",2.931603193283081,"[1.2945899963378906, 0.34488800168037415, 0.44800901412963867, -1.4521700143814087, 0.0018670900026336312, 3.0983901023864746, 0.785851001739502]",0.04034198448061943
3268,1725343194.875418,"[-0.0025726784951984882, 0.2721201181411743, -0.034663550555706024, -0.23849676549434662, 0.009395739994943142, -0.03531649336218834, 0.00431120116263628]",2.9095458984375,"[1.2945599555969238, 0.3424380123615265, 0.4479939937591553, -1.4552299976348877, 0.0018658300396054983, 3.0983901023864746, 0.785851001739502]",0.040452271699905396
3269,1725343194.8988514,"[-0.0025335948448628187, 0.27288535237312317, -0.03460238128900528, -0.24014274775981903, 0.009393790736794472, -0.035442594438791275, 0.004340877756476402]",2.8938705921173096,"[1.2945499420166016, 0.3400630056858063, 0.4479930102825165, -1.4581199884414673, 0.00186317996121943, 3.0983901023864746, 0.7858499884605408]",0.040530648082494736
3270,1725343194.9222617,"[-0.002628481714054942, 0.2877982258796692, -0.03633054345846176, -0.2543722689151764, 0.009874964132905006, -0.037378743290901184, 0.004594795405864716]",2.903353691101074,"[1.2945499420166016, 0.3377319872379303, 0.4479900002479553, -1.4606499671936035, 0.0018645100062713027, 3.0983901023864746, 0.7858499884605408]",0.04048323258757591
3271,1725343194.9457464,"[-0.002657559933140874, 0.2965538203716278, -0.03724857047200203, -0.26344069838523865, 0.010137157514691353, -0.03850191459059715, 0.0047536445781588554]",2.92415714263916,"[1.2945499420166016, 0.3351390063762665, 0.4480060040950775, -1.4633300304412842, 0.00186317996121943, 3.0983901023864746, 0.7858489751815796]",0.04037921503186226
3272,1725343194.9691489,"[-0.002659369492903352, 0.30320239067077637, -0.03785576671361923, -0.27098435163497925, 0.010317686013877392, -0.03934098780155182, 0.0048835184425115585]",2.951140880584717,"[1.2945200204849243, 0.3320940136909485, 0.44798099994659424, -1.46642005443573, 0.0018651200225576758, 3.0983901023864746, 0.785847008228302]",0.040244296193122864
3273,1725343194.992491,"[-0.0025528992991894484, 0.2985823452472687, -0.03704068809747696, -0.26851895451545715, 0.010114263743162155, -0.03872804343700409, 0.004834915045648813]",2.9669928550720215,"[1.2944799661636353, 0.32895299792289734, 0.4479660093784332, -1.469730019569397, 0.0018658300396054983, 3.0983901023864746, 0.7858520150184631]",0.04016503691673279
3274,1725343195.015897,"[-0.0024359605740755796, 0.2930925488471985, -0.036131978034973145, -0.2651214301586151, 0.00988669041544199, -0.03801227733492851, 0.004772067070007324]",2.9727156162261963,"[1.2944600582122803, 0.3260039985179901, 0.447966992855072, -1.4729299545288086, 0.0018625699449330568, 3.0983901023864746, 0.7858520150184631]",0.0401364229619503
3275,1725343195.0394022,"[-0.002413783920928836, 0.29872047901153564, -0.03660668805241585, -0.2717354893684387, 0.010036173276603222, -0.038725972175598145, 0.004888785537332296]",2.9863390922546387,"[1.2944600582122803, 0.3232690095901489, 0.4479700028896332, -1.4757800102233887, 0.0018645100062713027, 3.0983901023864746, 0.7858489751815796]",0.040068306028842926
3276,1725343195.0629048,"[-0.0022974100429564714, 0.2936312258243561, -0.03575475141406059, -0.2686488628387451, 0.00982512068003416, -0.03805888071656227, 0.004832734353840351]",2.9908480644226074,"[1.294450044631958, 0.3204460144042969, 0.44797301292419434, -1.4788199663162231, 0.0018625699449330568, 3.0983901023864746, 0.785851001739502]",0.040045760571956635
3277,1725343195.0862603,"[-0.002145688282325864, 0.28457722067832947, -0.03442424535751343, -0.2618316411972046, 0.009485089220106602, -0.036891695111989975, 0.004711936227977276]",2.982387065887451,"[1.294450044631958, 0.3176429867744446, 0.4479820132255554, -1.4819799661636353, 0.0018618600443005562, 3.0983901023864746, 0.785851001739502]",0.04008806496858597
3278,1725343195.1097107,"[-0.002089813817292452, 0.2874005436897278, -0.03454810008406639, -0.2658643424510956, 0.009543322026729584, -0.03725384548306465, 0.004785718396306038]",2.9807755947113037,"[1.294450044631958, 0.3150320053100586, 0.44798099994659424, -1.4848300218582153, 0.00186317996121943, 3.0983901023864746, 0.785847008228302]",0.04009612277150154
3279,1725343195.1332603,"[-0.002106635132804513, 0.30067551136016846, -0.03591929003596306, -0.2797683775424957, 0.009944059886038303, -0.038941361010074615, 0.005034675356000662]",2.999833583831787,"[1.294450044631958, 0.31244099140167236, 0.44800400733947754, -1.4873900413513184, 0.00186064001172781, 3.0983901023864746, 0.7858480215072632]",0.040000833570957184
3280,1725343195.1567369,"[-0.0020772190764546394, 0.3077744245529175, -0.036538612097501755, -0.28808915615081787, 0.010137003846466541, -0.03981298953294754, 0.005181899759918451]",3.026369333267212,"[1.2944400310516357, 0.3098849952220917, 0.44800400733947754, -1.489799976348877, 0.0018642899813130498, 3.0983901023864746, 0.7858480215072632]",0.039868153631687164
3281,1725343195.1801484,"[-0.001981697278097272, 0.3069949150085449, -0.036185123026371, -0.2892787456512451, 0.010064770467579365, -0.03966681659221649, 0.005201850552111864]",3.047527551651001,"[1.294409990310669, 0.30702200531959534, 0.4479779899120331, -1.4925800561904907, 0.0018638899782672524, 3.0983800888061523, 0.7858499884605408]",0.03976236283779144
3282,1725343195.2035806,"[-0.0018215675372630358, 0.2991836965084076, -0.034972600638866425, -0.28397029638290405, 0.009760811924934387, -0.03862588480114937, 0.0051082950085401535]",3.0542800426483154,"[1.2943700551986694, 0.30385100841522217, 0.4479779899120331, -1.4958499670028687, 0.001861250028014183, 3.0983901023864746, 0.7858480215072632]",0.03972860053181648
3283,1725343195.2271144,"[-0.0016908199759200215, 0.2946426272392273, -0.034173961728811264, -0.2815167009830475, 0.009570427238941193, -0.038016531616449356, 0.005067327059805393]",3.0542755126953125,"[1.294319987297058, 0.30096501111984253, 0.4479759931564331, -1.4988800287246704, 0.0018593199783936143, 3.0983901023864746, 0.7858520150184631]",0.03972862288355827
3284,1725343195.250464,"[-0.0015794993378221989, 0.2942822277545929, -0.0338730588555336, -0.2829506993293762, 0.00951943639665842, -0.03794524818658829, 0.005097217857837677]",3.055001974105835,"[1.2943300008773804, 0.29828500747680664, 0.4480009973049164, -1.501670002937317, 0.0018599299946799874, 3.0983901023864746, 0.7858480215072632]",0.03972499072551727
3285,1725343195.273918,"[-0.001439227839000523, 0.2875465452671051, -0.03285412862896919, -0.278089702129364, 0.009266319684684277, -0.03706389293074608, 0.005015042144805193]",3.0468077659606934,"[1.2943300008773804, 0.2957729995250702, 0.44801101088523865, -1.5043799877166748, 0.0018566700164228678, 3.0983901023864746, 0.7858520150184631]",0.03976596146821976
3286,1725343195.2974696,"[-0.001256410381756723, 0.27225199341773987, -0.030856305733323097, -0.26483792066574097, 0.008740894496440887, -0.035102080553770065, 0.004784192889928818]",3.0188615322113037,"[1.2942999601364136, 0.29311901330947876, 0.4479939937591553, -1.5074700117111206, 0.0018618600443005562, 3.0983901023864746, 0.7858499884605408]",0.039905693382024765
3287,1725343195.3209455,"[-0.0011161195579916239, 0.2637360692024231, -0.02966395579278469, -0.25789114832878113, 0.008439804427325726, -0.03402244672179222, 0.004667688626796007]",2.9851512908935547,"[1.2942800521850586, 0.290710985660553, 0.4479939937591553, -1.5103700160980225, 0.00186064001172781, 3.0983901023864746, 0.7858520150184631]",0.040074244141578674
3288,1725343195.3443072,"[-0.0010291336802765727, 0.2683878242969513, -0.029952246695756912, -0.26392582058906555, 0.008558099158108234, -0.03461963310837746, 0.004784490447491407]",2.966506242752075,"[1.2942800521850586, 0.28828901052474976, 0.44800299406051636, -1.5130800008773804, 0.0018593199783936143, 3.0983901023864746, 0.785851001739502]",0.040167469531297684
3289,1725343195.367816,"[-0.0009347717859782279, 0.2720355987548828, -0.03011852130293846, -0.26913490891456604, 0.008641399443149567, -0.03506980091333389, 0.0048852707259356976]",2.958380699157715,"[1.294260025024414, 0.2858380079269409, 0.4480080008506775, -1.5156699419021606, 0.001861250028014183, 3.0983901023864746, 0.7858489751815796]",0.04020809754729271
3290,1725343195.3913505,"[-0.0007774889818392694, 0.2632823586463928, -0.02887965552508831, -0.262208491563797, 0.008328761905431747, -0.03392988070845604, 0.004768581595271826]",2.940157890319824,"[1.2942700386047363, 0.2831149995326996, 0.44801801443099976, -1.5186500549316406, 0.0018599299946799874, 3.0983901023864746, 0.7858499884605408]",0.04029921069741249
3291,1725343195.4148865,"[-0.000646124011836946, 0.25944480299949646, -0.028191784396767616, -0.2601335644721985, 0.008172835223376751, -0.03342072293162346, 0.004739437717944384]",2.921294689178467,"[1.2942299842834473, 0.2803780138492584, 0.4479829967021942, -1.521630048751831, 0.0018625699449330568, 3.0983901023864746, 0.785847008228302]",0.04039352759718895
3292,1725343195.438372,"[-0.0004886079696007073, 0.25254353880882263, -0.027149606496095657, -0.2551010251045227, 0.00791917648166418, -0.03251957148313522, 0.0046584815718233585]",2.8974132537841797,"[1.2941999435424805, 0.27740100026130676, 0.44799599051475525, -1.524899959564209, 0.0018599299946799874, 3.0983800888061523, 0.7858480215072632]",0.04051293432712555
3293,1725343195.4619267,"[-0.00035338688758201897, 0.2570498585700989, -0.027346495538949966, -0.26159918308258057, 0.008023741655051708, -0.033068276941776276, 0.00478676613420248]",2.886773109436035,"[1.2941999435424805, 0.2745949923992157, 0.4480240046977997, -1.527809977531433, 0.0018579900497570634, 3.0983800888061523, 0.785851001739502]",0.040566135197877884
3294,1725343195.4853942,"[-0.00020190351642668247, 0.25026050209999084, -0.02633565291762352, -0.25661468505859375, 0.007776111364364624, -0.03216824680566788, 0.0047059678472578526]",2.869516134262085,"[1.2941800355911255, 0.2717509865760803, 0.4480150043964386, -1.5308200120925903, 0.0018593199783936143, 3.0983800888061523, 0.785851001739502]",0.04065242037177086
3295,1725343195.5088413,"[-5.4210820962907746e-05, 0.23690760135650635, -0.02466323785483837, -0.24456851184368134, 0.007331736385822296, -0.030448343604803085, 0.004497428424656391]",2.83683180809021,"[1.2941800355911255, 0.269089013338089, 0.44802001118659973, -1.5338399410247803, 0.0018586099613457918, 3.0983800888061523, 0.785851001739502]",0.040815841406583786
3296,1725343195.5323513,"[8.103102300083265e-05, 0.22826355695724487, -0.023500066250562668, -0.23725180327892303, 0.007035990711301565, -0.029337525367736816, 0.004375566262751818]",2.7990493774414062,"[1.2941499948501587, 0.26639699935913086, 0.4480080008506775, -1.5369399785995483, 0.001860050018876791, 3.0983800888061523, 0.7858520150184631]",0.04100475460290909
3297,1725343195.5559528,"[0.0002182430325774476, 0.2361527532339096, -0.024059198796749115, -0.24713361263275146, 0.0072494857013225555, -0.030325548723340034, 0.004568160977214575]",2.7825284004211426,"[1.2941499948501587, 0.263947993516922, 0.44802001118659973, -1.5395100116729736, 0.001857280032709241, 3.0983800888061523, 0.785851001739502]",0.04108735918998718
3298,1725343195.5794523,"[0.000375431845895946, 0.2417735755443573, -0.024353913962841034, -0.2549947500228882, 0.007387642282992601, -0.030995480716228485, 0.0047234524972736835]",2.77958083152771,"[1.294160008430481, 0.26136499643325806, 0.4480400085449219, -1.542009949684143, 0.0018553499830886722, 3.0983800888061523, 0.7858530282974243]",0.0411020964384079
3299,1725343195.6029146,"[0.0005438154912553728, 0.23934975266456604, -0.023791948333382607, -0.2547338604927063, 0.00727407680824399, -0.030621755868196487, 0.004729705862700939]",2.775238513946533,"[1.2941499948501587, 0.258417010307312, 0.44802799820899963, -1.5448499917984009, 0.0018579900497570634, 3.0983800888061523, 0.7858499884605408]",0.041123807430267334
3300,1725343195.626335,"[0.0007177327643148601, 0.2337956726551056, -0.022901780903339386, -0.2512437403202057, 0.007064920384436846, -0.029848499223589897, 0.004678146447986364]",2.765038013458252,"[1.2941299676895142, 0.25529199838638306, 0.44801899790763855, -1.5479099750518799, 0.0018579900497570634, 3.0983800888061523, 0.785847008228302]",0.041174810379743576
3301,1725343195.64985,"[0.0009179429616779089, 0.23477274179458618, -0.02264876291155815, -0.25487324595451355, 0.007051738444715738, -0.029895752668380737, 0.004758594091981649]",2.760453701019287,"[1.2941099405288696, 0.2521609961986542, 0.44800901412963867, -1.5508699417114258, 0.0018560600001364946, 3.0983800888061523, 0.7858499884605408]",0.04119773209095001
3302,1725343195.673274,"[0.001182215055450797, 0.24421319365501404, -0.023176494985818863, -0.26816239953041077, 0.007286013104021549, -0.03097851574420929, 0.005019278731197119]",2.77390193939209,"[1.2941099405288696, 0.24895800650119781, 0.44801801443099976, -1.5536199808120728, 0.0018560600001364946, 3.0983800888061523, 0.785851001739502]",0.041130490601062775
3303,1725343195.6966884,"[0.001381237292662263, 0.23878897726535797, -0.022296812385320663, -0.265033483505249, 0.00707970792427659, -0.030187392607331276, 0.004974613431841135]",2.778148889541626,"[1.294119954109192, 0.24597099423408508, 0.44805899262428284, -1.5562700033187866, 0.0018540299497544765, 3.0983800888061523, 0.785851001739502]",0.04110925644636154
3304,1725343195.7201996,"[0.0015335404314100742, 0.22780953347682953, -0.020915277302265167, -0.2554934620857239, 0.006713629234582186, -0.028718531131744385, 0.004811039660125971]",2.7661683559417725,"[1.2941099405288696, 0.24297699332237244, 0.4480459988117218, -1.5591200590133667, 0.0018560800235718489, 3.0983800888061523, 0.785851001739502]",0.04116915911436081
3305,1725343195.743739,"[0.001685966970399022, 0.21779069304466248, -0.019634881988167763, -0.24685563147068024, 0.006379676982760429, -0.027386615052819252, 0.004665843211114407]",2.742780923843384,"[1.2940900325775146, 0.2398959994316101, 0.44802701473236084, -1.5621800422668457, 0.0018560600001364946, 3.0983800888061523, 0.7858489751815796]",0.04128609597682953
3306,1725343195.7671285,"[0.001965958857908845, 0.22436390817165375, -0.019872693344950676, -0.2570361793041229, 0.006531926803290844, -0.02811695821583271, 0.004873942583799362]",2.7369532585144043,"[1.294100046157837, 0.23707400262355804, 0.4480440020561218, -1.5647399425506592, 0.001854739966802299, 3.0983800888061523, 0.785851001739502]",0.0413152351975441
3307,1725343195.790436,"[0.002299240557476878, 0.23108655214309692, -0.020060518756508827, -0.26809772849082947, 0.006678614765405655, -0.02881678007543087, 0.00509988097473979]",2.7457938194274902,"[1.2941099405288696, 0.23402699828147888, 0.44808200001716614, -1.5672600269317627, 0.0018547499785199761, 3.0983800888061523, 0.7858489751815796]",0.04127103090286255
3308,1725343195.813972,"[0.0025519276969134808, 0.22809407114982605, -0.019381489604711533, -0.26812154054641724, 0.0065422141924500465, -0.02829522080719471, 0.005117370281368494]",2.750669479370117,"[1.294100046157837, 0.23092100024223328, 0.44808098673820496, -1.569849967956543, 0.0018560600001364946, 3.0983800888061523, 0.7858480215072632]",0.041246652603149414
3309,1725343195.8374827,"[0.00284218811430037, 0.22492054104804993, -0.018634207546710968, -0.26841989159584045, 0.006394927855581045, -0.02772936411201954, 0.005143127404153347]",2.752523422241211,"[1.2940800189971924, 0.2274409979581833, 0.44805601239204407, -1.572759985923767, 0.0018553499830886722, 3.0983800888061523, 0.785847008228302]",0.04123738408088684
3310,1725343195.8609855,"[0.0030668405815958977, 0.21642440557479858, -0.017454229295253754, -0.2621990442276001, 0.006100294645875692, -0.02652510069310665, 0.005046015605330467]",2.7431154251098633,"[1.2940599918365479, 0.2239989936351776, 0.448047012090683, -1.575760006904602, 0.0018553499830886722, 3.0983800888061523, 0.7858530282974243]",0.04128442332148552
3311,1725343195.8846,"[0.0033807929139584303, 0.21387559175491333, -0.016765503212809563, -0.26312556862831116, 0.005975403822958469, -0.026047155261039734, 0.005086979828774929]",2.734673261642456,"[1.2940599918365479, 0.22065000236034393, 0.4480699896812439, -1.578629970550537, 0.0018534200498834252, 3.0983800888061523, 0.785851001739502]",0.04132663458585739
3312,1725343195.908087,"[0.0036788403522223234, 0.21119776368141174, -0.016099071130156517, -0.26364409923553467, 0.005850911606103182, -0.02556072734296322, 0.005119166802614927]",2.726597547531128,"[1.2940800189971924, 0.21760499477386475, 0.44809699058532715, -1.5812100172042847, 0.0018520900048315525, 3.0983800888061523, 0.7858499884605408]",0.04136701300740242
3313,1725343195.9315717,"[0.003889756975695491, 0.20348651707172394, -0.015047512948513031, -0.2578859031200409, 0.005588554311543703, -0.024470005184412003, 0.00503075635060668]",2.7103261947631836,"[1.2940700054168701, 0.21446700394153595, 0.4480949938297272, -1.5839500427246094, 0.001856609946116805, 3.0983800888061523, 0.7858520150184631]",0.04144836962223053
3314,1725343195.9551897,"[0.004072962794452906, 0.19580096006393433, -0.014042929746210575, -0.2516959011554718, 0.005333637818694115, -0.023408927023410797, 0.004933611024171114]",2.687269687652588,"[1.2940700054168701, 0.21153399348258972, 0.4481079876422882, -1.5865999460220337, 0.0018520900048315525, 3.0983800888061523, 0.785847008228302]",0.04156365245580673
3315,1725343195.9787068,"[0.004393012262880802, 0.19400493800640106, -0.01345300953835249, -0.2532910108566284, 0.005237174686044455, -0.023031461983919144, 0.00498886127024889]",2.6691884994506836,"[1.2940599918365479, 0.20852600038051605, 0.4481180012226105, -1.5892000198364258, 0.001850769971497357, 3.0983800888061523, 0.7858499884605408]",0.041654057800769806
3316,1725343196.0022113,"[0.004944165702909231, 0.20145544409751892, -0.013499499298632145, -0.267366498708725, 0.00538512971252203, -0.023703046143054962, 0.005287413951009512]",2.6714625358581543,"[1.2940700054168701, 0.2057420015335083, 0.4481239914894104, -1.5912799835205078, 0.001850769971497357, 3.0983800888061523, 0.785847008228302]",0.0416426882147789
3317,1725343196.0256546,"[0.005504337605088949, 0.20586922764778137, -0.013264472596347332, -0.27840909361839294, 0.005440473090857267, -0.023949334397912025, 0.005528290756046772]",2.685330867767334,"[1.2940700054168701, 0.20285600423812866, 0.4481770098209381, -1.5932199954986572, 0.0018514799885451794, 3.0983800888061523, 0.7858499884605408]",0.04157334566116333
3318,1725343196.0490437,"[0.0058529856614768505, 0.20163282752037048, -0.012453603558242321, -0.2779443860054016, 0.005265769548714161, -0.023182030767202377, 0.005542504135519266]",2.6931772232055664,"[1.2940800189971924, 0.19999699294567108, 0.44818800687789917, -1.5951900482177734, 0.00184884003829211, 3.0983800888061523, 0.7858480215072632]",0.04153411462903023
3319,1725343196.072552,"[0.0060424902476370335, 0.19366012513637543, -0.011471323668956757, -0.271636039018631, 0.005003632511943579, -0.02203282341361046, 0.005439824890345335]",2.6889944076538086,"[1.2940800189971924, 0.1973789930343628, 0.44818899035453796, -1.5971399545669556, 0.0018527000211179256, 3.0983800888061523, 0.7858520150184631]",0.04155502840876579
3320,1725343196.0960832,"[0.0060351015999913216, 0.18050570785999298, -0.010218732990324497, -0.25738292932510376, 0.004616661462932825, -0.020351329818367958, 0.005179982632398605]",2.6653404235839844,"[1.2940800189971924, 0.1947530061006546, 0.4482010006904602, -1.5993800163269043, 0.001849450054578483, 3.0983800888061523, 0.7858499884605408]",0.04167329892516136
3321,1725343196.1196542,"[0.006142431870102882, 0.17388379573822021, -0.0094595430418849, -0.2511231601238251, 0.004412381444126368, -0.019476931542158127, 0.005076821893453598]",2.6372158527374268,"[1.2941299676895142, 0.1926559954881668, 0.44821399450302124, -1.6013000011444092, 0.0018501599552109838, 3.0983800888061523, 0.7858480215072632]",0.0418139211833477
3322,1725343196.143165,"[0.00651141069829464, 0.17637772858142853, -0.009293677285313606, -0.2570229172706604, 0.00444972887635231, -0.019664866849780083, 0.0052153365686535835]",2.621614456176758,"[1.2942399978637695, 0.1913059949874878, 0.4483810067176819, -1.602489948272705, 0.0018482300220057368, 3.0983800888061523, 0.7858499884605408]",0.041891928762197495
3323,1725343196.1665826,"[0.006932808551937342, 0.18145842850208282, -0.009331975132226944, -0.2660753130912781, 0.004557733424007893, -0.02015821449458599, 0.005413795821368694]",2.6201987266540527,"[1.2944300174713135, 0.19053900241851807, 0.4485760033130646, -1.6030399799346924, 0.0018461899599060416, 3.0983800888061523, 0.7858489751815796]",0.04189900681376457
3324,1725343196.1900988,"[0.007194417528808117, 0.1842101514339447, -0.009336017072200775, -0.2709182798862457, 0.004615764133632183, -0.02042669616639614, 0.00552208861336112]",2.6249351501464844,"[1.2946399450302124, 0.1902790069580078, 0.4487699866294861, -1.6031399965286255, 0.00184884003829211, 3.0983800888061523, 0.7858520150184631]",0.04187532514333725
3325,1725343196.213563,"[0.007138414308428764, 0.18073417246341705, -0.009098240174353123, -0.26572903990745544, 0.004527943208813667, -0.020059801638126373, 0.0054239812307059765]",2.6220831871032715,"[1.2948499917984009, 0.1903340071439743, 0.44894900918006897, -1.6031500101089478, 0.0018482300220057368, 3.0983800888061523, 0.7858489751815796]",0.04188958555459976
3326,1725343196.2370033,"[0.0069397189654409885, 0.17532141506671906, -0.008814509026706219, -0.2571900486946106, 0.004397770389914513, -0.019512109458446503, 0.0052550602704286575]",2.609171152114868,"[1.295050024986267, 0.19047999382019043, 0.4490019977092743, -1.6032600402832031, 0.0018482300220057368, 3.0983800888061523, 0.7858520150184631]",0.04195414483547211
3327,1725343196.260546,"[0.006694355979561806, 0.1697293370962143, -0.008553475141525269, -0.2480783462524414, 0.004267824348062277, -0.0189677644520998, 0.00507373409345746]",2.5877151489257812,"[1.2952100038528442, 0.19068500399589539, 0.4490239918231964, -1.603469967842102, 0.0018475200049579144, 3.0983800888061523, 0.7858480215072632]",0.04206142574548721
3328,1725343196.2840235,"[0.006434388924390078, 0.16484703123569489, -0.008364767767488956, -0.23980441689491272, 0.004159101750701666, -0.018514594063162804, 0.00490691838786006]",2.560669422149658,"[1.2952699661254883, 0.19095000624656677, 0.44902199506759644, -1.6037299633026123, 0.001850769971497357, 3.0983800888061523, 0.785851001739502]",0.04219665378332138
3329,1725343196.3074977,"[0.006191649474203587, 0.1607765555381775, -0.008230997249484062, -0.23262612521648407, 0.004072065930813551, -0.018157875165343285, 0.004761808551847935]",2.5306525230407715,"[1.295300006866455, 0.19126899540424347, 0.4490169882774353, -1.6039999723434448, 0.001850769971497357, 3.0983800888061523, 0.7858499884605408]",0.042346738278865814
3330,1725343196.331022,"[0.00601942790672183, 0.1584782898426056, -0.008188155479729176, -0.22806493937969208, 0.004029125440865755, -0.017995141446590424, 0.004669821821153164]",2.5016279220581055,"[1.2953300476074219, 0.19161799550056458, 0.4490160048007965, -1.6042300462722778, 0.001849450054578483, 3.0983800888061523, 0.785851001739502]",0.0424918606877327
3331,1725343196.3544245,"[0.0057376679033041, 0.153438538312912, -0.008009917102754116, -0.21940387785434723, 0.0039182789623737335, -0.01753201149404049, 0.004494405817240477]",2.468184471130371,"[1.2954200506210327, 0.19206200540065765, 0.4489940106868744, -1.6044600009918213, 0.001850769971497357, 3.0983800888061523, 0.785851001739502]",0.042659077793359756
3332,1725343196.3778229,"[0.005555600859224796, 0.15074054896831512, -0.007944452576339245, -0.21417942643165588, 0.003865580540150404, -0.017328893765807152, 0.004389472305774689]",2.4356448650360107,"[1.2955700159072876, 0.1925330013036728, 0.4489530026912689, -1.6046500205993652, 0.0018527000211179256, 3.0983800888061523, 0.7858530282974243]",0.04282177612185478
3333,1725343196.4013762,"[0.005328525323420763, 0.14658506214618683, -0.007791840471327305, -0.2069399654865265, 0.003774196607992053, -0.016954101622104645, 0.004243748728185892]",2.4011950492858887,"[1.2958199977874756, 0.19300399720668793, 0.44883400201797485, -1.6048599481582642, 0.0018520900048315525, 3.0983800888061523, 0.7858499884605408]",0.042994026094675064
3334,1725343196.4249055,"[0.0051992046646773815, 0.14412453770637512, -0.007696195039898157, -0.20232442021369934, 0.003723055822774768, -0.016761567443609238, 0.004153678193688393]",2.368532180786133,"[1.2961900234222412, 0.1934099942445755, 0.44870901107788086, -1.605080008506775, 0.0018520900048315525, 3.0983800888061523, 0.7858489751815796]",0.043157339096069336
3335,1725343196.4482794,"[0.005059509072452784, 0.14059095084667206, -0.0075180321000516415, -0.19636034965515137, 0.003642163472250104, -0.016436558216810226, 0.004037629347294569]",2.335463523864746,"[1.2966400384902954, 0.19376400113105774, 0.44862100481987, -1.6053400039672852, 0.0018527000211179256, 3.0983800888061523, 0.7858459949493408]",0.04332268238067627
3336,1725343196.4717877,"[0.004975201562047005, 0.13780562579631805, -0.007352256216108799, -0.1916404515504837, 0.0035776852164417505, -0.016187110915780067, 0.003948500379920006]",2.3036019802093506,"[1.2972099781036377, 0.1940380036830902, 0.44850999116897583, -1.6056300401687622, 0.0018534200498834252, 3.0983800888061523, 0.785851001739502]",0.043481990694999695
3337,1725343196.4952571,"[0.004922924563288689, 0.1352669894695282, -0.007175787817686796, -0.18742649257183075, 0.0035167878959327936, -0.015955859795212746, 0.003870778251439333]",2.27327823638916,"[1.2979300022125244, 0.19423900544643402, 0.4483320116996765, -1.6059399843215942, 0.0018534200498834252, 3.0983800888061523, 0.7858520150184631]",0.043633610010147095
3338,1725343196.51873,"[0.004899144172668457, 0.1327909231185913, -0.006977008655667305, -0.18343599140644073, 0.003455117577686906, -0.01572343334555626, 0.003799211233854294]",2.2443974018096924,"[1.2988300323486328, 0.19438199698925018, 0.44809800386428833, -1.6062599420547485, 0.001854739966802299, 3.0983800888061523, 0.7858499884605408]",0.043778013437986374
3339,1725343196.5421228,"[0.004891116637736559, 0.12961585819721222, -0.006703562568873167, -0.17863307893276215, 0.0033725181128829718, -0.01540245208889246, 0.0037136608734726906]",2.215527057647705,"[1.2999500036239624, 0.19444599747657776, 0.44787898659706116, -1.6066299676895142, 0.0018540299497544765, 3.0983800888061523, 0.785851001739502]",0.043922364711761475
3340,1725343196.565573,"[0.004924568347632885, 0.12683473527431488, -0.006430491339415312, -0.1745285838842392, 0.0032987354788929224, -0.01512180920690298, 0.003644021460786462]",2.1875057220458984,"[1.301069974899292, 0.1944430023431778, 0.4478299915790558, -1.6070400476455688, 0.0018514799885451794, 3.0983800888061523, 0.785851001739502]",0.04406247287988663
3341,1725343196.5889795,"[0.005003859288990498, 0.1246374174952507, -0.006167184561491013, -0.17129674553871155, 0.0032390367705374956, -0.014906673692166805, 0.00359417125582695]",2.161261558532715,"[1.3023799657821655, 0.19443200528621674, 0.44777700304985046, -1.6074199676513672, 0.0018560600001364946, 3.0983800888061523, 0.7858489751815796]",0.04419369250535965
3342,1725343196.6124947,"[0.005159622058272362, 0.12329626083374023, -0.005907348357141018, -0.16929450631141663, 0.0031984203960746527, -0.0147901875898242, 0.003573134308680892]",2.13800311088562,"[1.3041499853134155, 0.19443799555301666, 0.4475800096988678, -1.6077200174331665, 0.0018534200498834252, 3.0983800888061523, 0.7858499884605408]",0.044309984892606735
3343,1725343196.6358948,"[0.005259454715996981, 0.12036260217428207, -0.0055659119971096516, -0.16515730321407318, 0.003116752253845334, -0.01448214054107666, 0.0035076390486210585]",2.114288806915283,"[1.3058899641036987, 0.19443200528621674, 0.44754499197006226, -1.6080399751663208, 0.001854739966802299, 3.0983800888061523, 0.7858489751815796]",0.04442855715751648
3344,1725343196.6593823,"[0.005412935744971037, 0.11784055083990097, -0.005209837108850479, -0.16162236034870148, 0.0030437835957854986, -0.014222403056919575, 0.003457886166870594]",2.09098482131958,"[1.3080799579620361, 0.19442899525165558, 0.44738900661468506, -1.6083300113677979, 0.0018566700164228678, 3.0983800888061523, 0.785847008228302]",0.04454507678747177
3345,1725343196.6828344,"[0.005584405269473791, 0.11596640199422836, -0.0048960172571241856, -0.15900170803070068, 0.002988080494105816, -0.01403760351240635, 0.0034264724235981703]",2.0691888332366943,"[1.31017005443573, 0.19443799555301666, 0.4473229944705963, -1.608590006828308, 0.0018520900048315525, 3.0983800888061523, 0.785847008228302]",0.044654056429862976
3346,1725343196.7063146,"[0.005592061206698418, 0.11018632352352142, -0.004395192954689264, -0.15102744102478027, 0.002831588266417384, -0.013385184109210968, 0.003282050369307399]",2.0415844917297363,"[1.3125799894332886, 0.1944269984960556, 0.4472779929637909, -1.6089400053024292, 0.0018566700164228678, 3.0983800888061523, 0.7858480215072632]",0.04479207843542099
